conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots,package_ids,action
True,state_answers,3,state-r2-q020-t012,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-012/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-012/qwen-r2/native-s.request.json']",20,a1416e8f9ae97df858611b64905f1773301ce82cdb8943ac1ee45de477054533,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,2,12,15,2,3.124999949708581,0.9579122700568148,-3.3527612686157227e-08,26298.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788"",""m-d8939565b192098f7742417a"",""m-28069cede24e19a36554223e"",""m-1206e80bff6434ab66c69ece"",""m-9114fa7460e0af8f396d5e59"",""m-2c378c529470c6ac9d9129c5"",""m-8ea23f7d97db2ab60eec5ae4"",""m-32937397b194ea97822b7885"",""m-22130c7cb447261eda31ef6b"",""m-dfb16b405973c1a31c4ae15b"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-39a70dddcdab182d48ea3d73"",""m-aff4df280c82222c41cd9dbd"",""m-a1a4edfb7fb9ec1bee215e03"",""m-9775f81addddef3bf5347951"",""m-f41ccd0cde28da235a2664ef""]","[""search""]"
True,state_answers,3,state-r2-q020-t013,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-013/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-013/qwen-r2/native-s.request.json']",20,3694ece0a5221c0416870db2905ff5cc872925a1b85d209ba38fb12ecc201290,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,2,13,15,2,3.1250000558793545,0.9579122743372328,1.1920928955078125e-07,11768.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788"",""m-d8939565b192098f7742417a"",""m-28069cede24e19a36554223e"",""m-1206e80bff6434ab66c69ece"",""m-9114fa7460e0af8f396d5e59"",""m-2c378c529470c6ac9d9129c5"",""m-8ea23f7d97db2ab60eec5ae4"",""m-32937397b194ea97822b7885"",""m-22130c7cb447261eda31ef6b"",""m-dfb16b405973c1a31c4ae15b"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-39a70dddcdab182d48ea3d73"",""m-aff4df280c82222c41cd9dbd"",""m-a1a4edfb7fb9ec1bee215e03"",""m-9775f81addddef3bf5347951"",""m-f41ccd0cde28da235a2664ef""]","[""search""]"
True,state_answers,3,state-r2-q020-t014,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-014/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-014/qwen-r2/native-s.request.json']",20,b91e36a933a7b6ccc398a40845d93b1500a29a3985427da7392eae2317648157,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,2,14,15,2,1.7499999776482582,0.8519527991491027,-1.4901161193847656e-08,7778.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788"",""m-d8939565b192098f7742417a"",""m-28069cede24e19a36554223e"",""m-1206e80bff6434ab66c69ece"",""m-9114fa7460e0af8f396d5e59"",""m-2c378c529470c6ac9d9129c5"",""m-8ea23f7d97db2ab60eec5ae4"",""m-32937397b194ea97822b7885"",""m-22130c7cb447261eda31ef6b"",""m-dfb16b405973c1a31c4ae15b"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-39a70dddcdab182d48ea3d73"",""m-aff4df280c82222c41cd9dbd"",""m-a1a4edfb7fb9ec1bee215e03"",""m-9775f81addddef3bf5347951"",""m-f41ccd0cde28da235a2664ef""]",[]
True,state_answers,3,state-r2-q020-t015,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-015/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b6034b9fbf7c/step-015/qwen-r2/native-s.request.json']",20,a1c7b4bef6fa6e753665a64ef7e4066ac556b87d9cdceeb5ecbe04aba387ec6b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,2,15,15,2,-0.6249999850988388,0.3486451387178759,-0.2499999701976776,4947.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788"",""m-d8939565b192098f7742417a"",""m-28069cede24e19a36554223e"",""m-1206e80bff6434ab66c69ece"",""m-9114fa7460e0af8f396d5e59"",""m-2c378c529470c6ac9d9129c5"",""m-8ea23f7d97db2ab60eec5ae4"",""m-32937397b194ea97822b7885"",""m-22130c7cb447261eda31ef6b"",""m-dfb16b405973c1a31c4ae15b"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-39a70dddcdab182d48ea3d73"",""m-aff4df280c82222c41cd9dbd"",""m-a1a4edfb7fb9ec1bee215e03"",""m-9775f81addddef3bf5347951"",""m-f41ccd0cde28da235a2664ef""]","[""finish""]"
True,state_answers,3,state-r3-q020-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-001/qwen-r2/native-s.request.json']",20,98c00948ef07eb9ce03b0cab2e9194c63f3ac49c0a582c4b6a6e9b6ae008f8c2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.0,3,1,6,2,-4.124999972991645,0.0159063921345867,9.12696123123169e-08,3752.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
True,state_answers,3,state-r3-q020-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-002/qwen-r2/native-s.request.json']",20,05a21cd4efb601e857d167871ed0d198cfa1f811633e8a798ad11d4a423ecbd9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.0,3,2,6,2,1.1250000149011612,0.7549149896246166,-8.940696716308595e-08,8877.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
True,state_answers,3,state-r3-q020-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-003/qwen-r2/native-s.request.json']",20,e60e1f69ebe7aaa27e0d7957d525f82aee5b09a7d6d6042357a75154c1cf18ca,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.3333333333333333,3,3,6,2,0.7499999850988388,0.6791786959285045,2.9802322387695312e-08,13998.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788""]","[""search""]"
True,state_answers,3,state-r3-q020-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-004/qwen-r2/native-s.request.json']",20,c0a4f307b3f2cdb0fea03fc590290489fa690dcdc5aa7ec36cda0936f95834e6,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.3333333333333333,3,4,6,2,0.8124999701976776,0.6926419767901475,0.125,9137.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788""]","[""search""]"
True,state_answers,3,state-r3-q020-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-005/qwen-r2/native-s.request.json']",20,fd5e6a5af5de03b8a505fe346f7dc782a2d5d52df1a12789f6939c76a2aed7d6,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.3333333333333333,3,5,6,2,2.2499999590218067,0.9046505315661956,8.195638656616212e-08,9705.0,5,0.0,0.0,0.0,3.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788""]","[""read""]"
True,state_answers,3,state-r3-q020-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b6034b9fbf7c/step-006/qwen-r2/native-s.request.json']",20,5575962673900511684e21ac8cf89bd4e6e68887408434da8b92e738c9d388a9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,3,6,6,2,6.750000033935066,0.9988304897745856,-3.577442839741707e-07,19849.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-9c66a5ec4a759d8795c58788"",""m-a1a4edfb7fb9ec1bee215e03"",""m-df5c8fccc1791c4df5c99f24"",""m-9775f81addddef3bf5347951"",""m-32937397b194ea97822b7885""]","[""finish""]"
False,state_answers,2,state-r1-q021-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-001/qwen-r2/native-s.request.json']",21,fa6f85b0e1047201e716e3c64af7a946cf506e741c5ab62f0934fd6109091f66,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,1,1,4,2,-4.375000074505806,0.0124316499384702,0.0,3740.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r1-q021-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-002/qwen-r2/native-s.request.json']",21,a3642047bc5fe9215104d0120f7eef8a685bc302cb761fc8186469439432f36a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,1,2,4,2,2.875000085681677,0.9465966745315056,0.0,9109.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r1-q021-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-003/qwen-r2/native-s.request.json']",21,bade3efc22d5edac134a7cd49d878ca9e3733c530272891bd474f7caf4ae2d8c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,1,3,4,2,5.7500001976732165,0.9968273177826794,0.0,19145.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]",[]
False,state_answers,2,state-r1-q021-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/2be036049ade/step-004/qwen-r2/native-s.request.json']",21,e1260d3c35ffa2d6704fe857e51c45ef6555f250dc7e396a0ce68ca6cdb446ad,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,1,4,4,2,5.500000111758709,0.9959298627371258,0.0,4109.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""finish""]"
False,state_answers,2,state-r2-q021-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-001/qwen-r2/native-s.request.json']",21,fa6f85b0e1047201e716e3c64af7a946cf506e741c5ab62f0934fd6109091f66,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,2,1,8,2,-4.375000074505806,0.0124316499384702,0.0,3740.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r2-q021-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-002/qwen-r2/native-s.request.json']",21,db2807ba0e55a309823f09541c24ce5bc3edf8be9099b465e811f907618518c3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,2,2,8,2,2.8749999180436134,0.9465966660571644,0.0,9116.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r2-q021-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-003/qwen-r2/native-s.request.json']",21,0aefd920ab419c68ce6c4728c628ad01d2977b40bdc6a692c6178a2ea6511909,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,3,8,2,6.625000049592927,0.9986749776484114,0.0,19106.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""search""]"
False,state_answers,2,state-r2-q021-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-004/qwen-r2/native-s.request.json']",21,64ca9a96255c598cba155682e53fab13b663e517194a120f51fa06e397d002d2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,4,8,2,2.125000074505806,0.8933094131553264,-4.4703483581542975e-08,9449.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""search""]"
False,state_answers,2,state-r2-q021-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-005/qwen-r2/native-s.request.json']",21,810d2b1fa2f6994f5f74ea72cbdbfeec9963bcb3bd52a11b07f25ba12dac278d,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,5,8,2,3.624999882653355,0.9740426398352604,0.0,9732.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""read""]"
False,state_answers,2,state-r2-q021-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-006/qwen-r2/native-s.request.json']",21,d542d96a905c21ed04c40a2be9ddbea14a7ab1dfc326c2fcf8ab8713b519a240,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,6,8,2,6.99999994027894,0.99908894875124,0.0,15251.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""search""]"
False,state_answers,2,state-r2-q021-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-007/qwen-r2/native-s.request.json']",21,2087371d005fb876f858f140989d64fa121a91c6010e6cea70315d87725ea0eb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,7,8,2,5.062499940395355,0.9937100974905584,0.1249998873099684,10808.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""read""]"
False,state_answers,2,state-r2-q021-t008,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/2be036049ade/step-008/qwen-r2/native-s.request.json']",21,c300dc0e1ef1acbb0e0e270e7c14b4aaf951b74c56ad107022379490379daffa,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,8,8,2,4.4999999878928065,0.9890130572378472,0.2499997168779373,16240.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e"",""m-2a46f1804e76d4daa1449ec5""]","[""finish""]"
False,state_answers,2,state-r3-q021-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-001/qwen-r2/native-s.request.json']",21,fa6f85b0e1047201e716e3c64af7a946cf506e741c5ab62f0934fd6109091f66,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,3,1,5,2,-4.3749999855645,0.0124316510304119,-1.778826117515564e-07,3740.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r3-q021-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-002/qwen-r2/native-s.request.json']",21,ad3b3ae3c3e1829aa803825037be137fe204052f545ba4eed89df20188211c94,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,3,2,5,2,2.75,0.9399133498259924,1.862645149230957e-07,9002.0,5,0.0,0.0,0.0,1.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r3-q021-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-003/qwen-r2/native-s.request.json']",21,e8fe20abb32e3736484903812f2d10a135fa162d0daeb60df19121585335bca5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,3,3,5,2,5.6250001090811566,0.9964063978091656,2.4796463549137115e-07,19030.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""search""]"
False,state_answers,2,state-r3-q021-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-004/qwen-r2/native-s.request.json']",21,0e71f129bcf01c768e7b59b2b5f04a3f9581d35d002a6b80bd7f7d57a9bfa784,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,3,4,5,2,3.5625000139698386,0.9724147181479416,-0.1249998975545167,9433.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]","[""read""]"
False,state_answers,2,state-r3-q021-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/2be036049ade/step-005/qwen-r2/native-s.request.json']",21,af4118de6e837441d8b6b4ea01845ec42617d32d91602cedf40f7dc29f29fcd0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,3,5,5,2,5.812500039348379,0.9970189673870944,0.124999716412276,19564.0,5,1.0,1.0,1.0,1.0,True,,,,,,,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e"",""m-2a46f1804e76d4daa1449ec5"",""m-fe91a1e8a803d8f45780f318""]","[""finish""]"
False,state_answers,3,state-r1-q022-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-001/qwen-r2/native-s.request.json']",22,61800a67b2b06639ac1b2d37e936a757c03b169cdb6ab58b2e8516e69155139b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,1,1,9,2,-4.7500002002343535,0.0085774837109368,0.0,3743.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,3,state-r1-q022-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-002/qwen-r2/native-s.request.json']",22,b10f90111d30d1c89d9a19f254542940c9542c0d5878952df028576ffc0b5ede,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,1,2,9,2,2.874999962747097,0.9465966683169889,0.0,8980.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,3,state-r1-q022-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-003/qwen-r2/native-s.request.json']",22,10b3e32269c08c32122c866d4e4eabf39dc175ab3934da5bb84223fc1abfae1f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.3333333333333333,1,3,9,2,1.6250000149011612,0.8354835391516132,-2.9802322387695312e-08,19706.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]","[""search""]"
False,state_answers,3,state-r1-q022-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-004/qwen-r2/native-s.request.json']",22,b3c282a06c1f21bc0e70a3ac8025eb1fd814145c1eb33321ba7b8877cc55084f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.3333333333333333,1,4,9,2,-0.5,0.3775406687981454,0.0,9624.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]","[""search""]"
False,state_answers,3,state-r1-q022-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-005/qwen-r2/native-s.request.json']",22,84549718106143343309f32a306f13d9055cc12fd18398c3ef25da963193fb2d,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.3333333333333333,1,5,9,2,-2.125000074505806,0.1066905868446735,0.0,9807.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]","[""search""]"
False,state_answers,3,state-r1-q022-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-006/qwen-r2/native-s.request.json']",22,e92cc1271d46b7d379999566d2279592fae9d0f2c16462a9900f3397247d12f0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.3333333333333333,1,6,9,2,-1.999999962747097,0.1192029259334334,1.043081283569336e-07,9841.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]","[""read""]"
False,state_answers,3,state-r1-q022-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/38a61820a8bc/step-007/qwen-r2/native-s.request.json']",22,f7f68dc6d1b8a803f7e6dffc228fb0c99f2302bd2b911d66803fda76b2f7f624,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.6666666666666666,1,7,9,2,1.1875,0.7662936430859597,0.1250000596046447,20695.0,5,0.0,0.0,0.0,4.0,True,,,,,,,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-8a1ac4543999c1eeeb063bdd"",""m-0b1df58bb07f6d7652d8dfb1""]","[""search""]"
