conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots
False,state_answers,2,state-r1-q095-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/35078f38c0ec/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/35078f38c0ec/step-005/qwen-r2/native-s.request.json']",95,aaa68d706e1c52e1981c61eb441963d2d475411f0429396fa646146e7e7451d3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,0.5,1,5,5,2,6.687499890162144,0.9987551565613508,0.12500016239937395,19975.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-001/qwen-r2/native-s.request.json']",96,23948498adb6a03e5fc0d71fbbac2f6e429e22caf541d72d396a5dc7e8c7a161,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.0,1,1,7,2,-4.875000082189217,0.007577240649812167,0.24999985145404935,3744.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-002/qwen-r2/native-s.request.json']",96,cc5e2402765966347657708f9499fedfa899da70f8951ba8bdf67901126c7491,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.0,1,2,7,2,2.0624999403953552,0.8872045877523147,-0.12500008940696716,9032.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-003/qwen-r2/native-s.request.json']",96,7aa41f253b4bbd7a61cf607219ff3f09c78f228f6040639f4df00328e539441f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.3333333333333333,1,3,7,2,3.624999945051968,0.9740426414129206,-5.4016709327697754e-08,19548.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-004/qwen-r2/native-s.request.json']",96,434b220a8e32a79a4b5cef29d2e752dffc3a589f8dd2f2bf48bcb5fd34da6fcb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.3333333333333333,1,4,7,2,2.312500074505806,0.9099070121457543,0.12499997019767761,9279.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-005/qwen-r2/native-s.request.json']",96,f8bfc60165da68d21e48c8617044b1c0a4f9a7fe342b1a9b8c9438b0b45aca3e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.3333333333333333,1,5,7,2,-0.125,0.46879062662624377,0.0,19723.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-006/qwen-r2/native-s.request.json']",96,8fcc0af3d970e00875e155e2a8eda51c8686ea37a46ed804acf14a41d9b69aaf,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.3333333333333333,1,6,7,2,1.0,0.7310585786300049,-5.960464477539063e-08,9734.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q096-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/9d4e78c8faff/step-007/qwen-r2/native-s.request.json']",96,e9ffb22c47345e6d171208356040c3a35ee7069147b7668d22843fefc5e80dba,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.3333333333333333,1,7,7,2,3.7499999525025487,0.9770226290236846,-0.2500001322478056,19972.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,2,state-r1-q097-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-001/qwen-r2/native-s.request.json']",97,dcd16cecfc8d08eeebfb9ad0ba58b7bae1dcf285dc70dbce9d5c38e138eac079,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.0,1,1,4,2,-4.125000218860805,0.01590638828590407,-2.7939677238464355e-08,3738.0,5,0.0,0.0,0.0,2,True,,,,,,
False,state_answers,2,state-r1-q097-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-002/qwen-r2/native-s.request.json']",97,2c1f26166c820a6519e969d0f99d3d5630aa95186952c65e5c2f58508b8a969c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.0,1,2,4,2,3.4374999897554517,0.9688561691561036,-0.37500019557774067,9088.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,2,state-r1-q097-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-003/qwen-r2/native-s.request.json']",97,8da173196f3f4f520d94bd667b3e6b7af9006c9bb01240c6f0d10681989a6716,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.0,1,3,4,2,0.4375,0.6076631698328917,-0.125,9160.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,2,state-r1-q097-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/f09dc2ea6344/step-004/qwen-r2/native-s.request.json']",97,2bd2a7546f8e98d73065f582ddb7cec7a12ac0440f4fba5629baa02049818186,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.5,1,4,4,2,5.62499990593642,0.9964063970817675,-0.24999982211738825,15103.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-001/qwen-r2/native-s.request.json']",98,6a7fa3b057a2f9b5771cc5d0e9d77b23f49270739eecddeada33f369527e30f2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.0,1,1,12,2,-5.187500147148967,0.005554923890830335,-0.12499986495822668,3745.0,5,0.0,0.0,0.0,2,True,,,,,,
True,state_answers,3,state-r1-q098-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-002/qwen-r2/native-s.request.json']",98,173fc5df66e60664505f352f531e1e06db40452fb69b508677b1736c8ec887c9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.0,1,2,12,2,0.7500000447034836,0.6791787089160581,-2.9802322387695312e-08,8928.0,5,0.0,0.0,0.0,1,True,,,,,,
True,state_answers,3,state-r1-q098-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-003/qwen-r2/native-s.request.json']",98,a62266f531eb0b266788ab1a4cc39327bf6633c2dd43dc435e9aad45876b8cd0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.0,1,3,12,2,0.6875,0.665410558746814,0.12499994039535522,9198.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-004/qwen-r2/native-s.request.json']",98,515259ba9ddc31c4f41159e95973a98380f45669051a6c59327ca463e7909e04,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.0,1,4,12,2,-1.25,0.22270013882530884,0.24999994039535522,9692.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-005/qwen-r2/native-s.request.json']",98,6fe65097909f22da00492c3966d424a2982a219ec473f96c6bb7dc6224000d9e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,5,12,2,-0.9375000447034836,0.28140559838936235,0.12499997019767761,19609.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-006/qwen-r2/native-s.request.json']",98,2e28dce57985610963191017702ae7ea964794b68c3ba6a6b9298774e30573d2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,6,12,2,-1.3750000298023224,0.2018132174596823,-2.9802322387695312e-08,9843.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-007/qwen-r2/native-s.request.json']",98,44075e4735f58d8378f9662b86d12f5325465e62986f3657ecbab74cb9ad2eb9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,7,12,2,-2.562500074505806,0.07159119449245721,0.1250000149011612,10036.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t008,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-008/qwen-r2/native-s.request.json']",98,46910b96860dcfee3a6e4587f3f41fdcc8a95575fab03ac72e8185ff41048b72,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,8,12,2,-2.499999985098839,0.07585818106587033,-1.6391277313232422e-07,15160.0,5,0.0,0.0,0.0,1,True,,,,,,
True,state_answers,3,state-r1-q098-t009,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-009/qwen-r2/native-s.request.json']",98,673693bf8d78b7954e80b16d81a095863c599d0cb165782973a6cc2893cb9e7c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,9,12,2,-2.3124999441206455,0.09009299854273167,-0.12500003725290298,10373.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t010,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-010/qwen-r2/native-s.request.json']",98,439eac2c16710fb445f71ed8194941e80707bceb6becb3d2d3bf66a28514d68c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,10,12,2,-3.4374999972060323,0.031143830619083348,0.12499996460974216,10749.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t011,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-011/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-011/qwen-r2/native-s.request.json']",98,093b89d530825473b12947737fff7be1ef4632eb6ce0098d3ddfab9440e4c879,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,11,12,2,-4.1250001564621925,0.01590638926265299,-0.25000010058283806,11032.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q098-t012,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-012/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/8a7c1f6a193d/step-012/qwen-r2/native-s.request.json']",98,e8a4f7146b0097e4d48c4aee5906e14070a6247c658eff3a5005a42ef4d947ec,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,1,12,12,2,-4.24999996740371,0.014063627495220473,2.682209014892578e-07,6691.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-001/qwen-r2/native-s.request.json']",99,04879629307af08fe824a9ffee1b3d7b6524b6c1558b924ceddc293fc39903fb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.0,1,1,14,2,-4.125000076368451,0.015906390516390492,2.644956111907959e-07,3748.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-002/qwen-r2/native-s.request.json']",99,429fbb282f752cbee112cee74eee36121c337a5677df07af877ea333bce2047b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.0,1,2,14,2,0.5624999701976776,0.6370307875894138,0.12499994039535522,8944.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-003/qwen-r2/native-s.request.json']",99,d5f4b35d6c82e89a2c0b00a99576bbd5f474559598a82769a8c1478ce88a5f73,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.0,1,3,14,2,2.3749999701976776,0.9149009526726544,5.960464477539063e-08,9354.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-004/qwen-r2/native-s.request.json']",99,9d17b51ed80420f3f9b970db80052233d217827c5f6b8ccc3449a57d1c1e82be,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.0,1,4,14,2,2.4374999962747097,0.9196425309024934,0.12500018626451492,9586.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-005/qwen-r2/native-s.request.json']",99,b6e234836bfb89d77f618e63669a4af66f861febd74cab062e60bfc9954f32cb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,5,14,2,8.00000017581624,0.9996646499284738,0.0,19831.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-006/qwen-r2/native-s.request.json']",99,f0d21d1f20f9c7ba4ba63ac2d046ebcad0e4a156d9b7ff4f1d3ee264163d1287,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,6,14,2,1.2500000149011612,0.7772998637541535,2.9802322387695312e-08,10651.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-007/qwen-r2/native-s.request.json']",99,38ac7ebc02a482de3535c5f1353c01dd3c655252f1500fa2163424cdbf3c3944,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,7,14,2,-1.2500000149011612,0.22270013624584653,2.9802322387695312e-08,10924.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t008,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-008/qwen-r2/native-s.request.json']",99,1ba627ea1b0724d5312223b4295869158adbdad792786b7b1384a6be68b57e66,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,8,14,2,-1.4999999850988388,0.18242552602881168,8.940696716308594e-08,16861.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t009,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-009/qwen-r2/native-s.request.json']",99,4b785586cf095e63354029e5131dc09f3d06ad6556029a748c6445aba5aaa7a9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,9,14,2,-1.875,0.13296424019782926,-1.7881393432617188e-07,12161.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t010,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-010/qwen-r2/native-s.request.json']",99,30b03dc38e79bbb2b62d32ba1734b6ce5f4c896e71c47758db8d924c02c75de6,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,10,14,2,-1.0000000298023224,0.26894141551050293,5.960464477539063e-08,18085.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t011,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-011/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-011/qwen-r2/native-s.request.json']",99,491622c698433189ff544dded7af6d8d4feb15ff795baee78db7c904d09308cd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,11,14,2,-1.4374999701976776,0.19193279106941588,0.125,13756.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t012,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-012/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-012/qwen-r2/native-s.request.json']",99,1735e0284bc8599be2b7f9b0e0997f9de329fa9af9ed2fbb88e794e0cb366bfb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,12,14,2,-1.6874999925494194,0.15610489842696829,0.12499995529651642,14450.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t013,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-013/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-013/qwen-r2/native-s.request.json']",99,e03b8a2cf7a8cde7dc772be79f25d5e15822468582c8b3f0d91561c9a235cb69,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,13,14,2,-2.5624999329447746,0.07159120390143847,0.12499997019767761,10099.0,5,0.0,0.0,0.0,0,True,,,,,,
True,state_answers,3,state-r1-q099-t014,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-014/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ba7abc4781f0/step-014/qwen-r2/native-s.request.json']",99,a3535853081a49c40d829baac4afbfea3d18690f8adfcd487a6eaf95912b804f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1,14,14,2,-2.1874999925494194,0.10087862340584003,0.1250000149011612,10765.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,3,state-r2-q000-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-001/qwen-r2/native-s.request.json']",0,f7a85d15a26fba5065b70b91d6d1af367a58c3ddb524159dafae699a9c35121e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.0,2,1,13,2,-4.624999990686774,0.009708476571013487,-3.110617399215698e-07,3741.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,3,state-r2-q000-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-002/qwen-r2/native-s.request.json']",0,435a41a531301c66433344c7f2673ebdd0109438f72653d1d3ffc8177fbd4204,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.0,2,2,13,2,0.9999999403953552,0.7310585669110203,0.0,8816.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,3,state-r2-q000-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-003/qwen-r2/native-s.request.json']",0,7c358aed3d6a93233b05b6edbf82d547854a23ee2170d54ddc40dede5fee9ee2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.6666666666666666,2,3,13,2,4.750000141561031,0.9914225157901105,0.0,19116.0,5,0.0,0.0,0.0,0,True,,,,,,
False,state_answers,3,state-r2-q000-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/0b674be0109c/step-004/qwen-r2/native-s.request.json']",0,cfc84bb2ef82c9ec23b4f93b421d7738b1cc3b014c765fa7653a95e38e2af152,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.6666666666666666,2,4,13,2,2.8749999180436134,0.9465966660571644,0.0,9278.0,5,0.0,0.0,0.0,0,True,,,,,,
