unit,experiment,question_id,sample,replica,seed,prediction,exact_match,f1,official_score,substring_exact_match,fallback,prompt_tokens,completion_tokens
state-r2-q045-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,1,424192771,"

Unknown.",0.0,0.0,0.0,0.0,False,245,2099
state-r2-q045-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0,1,1352578272,"

Unknown",0.0,0.0,0.0,0.0,False,10264,5185
state-r2-q045-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,0,1717403541,"

Unknown",0.0,0.0,0.0,0.0,False,10264,4465
state-r2-q045-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,1057140333,"

Unknown",0.0,0.0,0.0,0.0,False,10264,4689
state-r2-q045-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,0,1648432478,"

Not mentioned in the memory",0.0,0.0,0.0,0.0,False,10264,7324
state-r2-q045-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,1,4608911,"

George Eliot",0.0,0.0,0.0,0.0,False,10264,6217
state-r2-q045-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0,1,603491094,"

Unknown",0.0,0.0,0.0,0.0,False,10264,5163
state-r2-q045-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,0,929503903,"

Not mentioned in the provided memory.",0.0,0.0,0.0,0.0,False,10264,5379
state-r2-q045-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,289869494,"

Unknown",0.0,0.0,0.0,0.0,False,10264,4032
state-r2-q045-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,0,1406891804,Paris,0.0,0.0,0.0,0.0,True,10266,2
state-r2-q045-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,1,2141476302,"

Unknown",0.0,0.0,0.0,0.0,False,10264,5660
state-r2-q045-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0,1,1504659654,"

London",1.0,1.0,1.0,1.0,False,15575,768
state-r2-q045-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,0,936184481,"

London",1.0,1.0,1.0,1.0,False,15575,1111
state-r2-q045-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,83704135,"

London",1.0,1.0,1.0,1.0,False,15575,654
state-r2-q045-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,0,1667340412,"

London",1.0,1.0,1.0,1.0,False,15575,1041
state-r2-q045-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,1,957316028,"

London",1.0,1.0,1.0,1.0,False,15575,533
state-r2-q046-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0,0,667863328,"

Not specified in Archival Memory.",0.0,0.0,0.0,0.0,False,242,1580
state-r2-q046-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,1,1179908854,"

Information not found in Archival Memory.",0.0,0.0,0.0,0.0,False,242,1558
state-r2-q046-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,1037670260,"

Not provided in Archival Memory.",0.0,0.0,0.0,0.0,False,242,1277
state-r2-q046-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,1,1687067763,"

Information not available in the archival memory.",0.0,0.0,0.0,0.0,False,242,1435
state-r2-q046-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,0,881851169,"

Not available in the Archival Memory.",0.0,0.0,0.0,0.0,False,242,1710
state-r2-q046-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0,0,249615426,"

Unknown.",0.0,0.0,0.0,0.0,False,242,1198
state-r2-q046-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,1,783187336,"

Unknown.",0.0,0.0,0.0,0.0,False,242,1303
state-r2-q046-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,1914660413,"

Information not available in the Archival Memory.",0.0,0.0,0.0,0.0,False,242,1143
state-r2-q046-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,1,656216307,"

Not available in Archival Memory.",0.0,0.0,0.0,0.0,False,242,1446
state-r2-q046-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,0,207581468,"

Unknown.",0.0,0.0,0.0,0.0,False,242,1933
state-r2-q046-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0,0,802142345,"

Archival Memory is empty.",0.0,0.0,0.0,0.0,False,242,2002
state-r2-q046-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,1,790512644,"

Unknown",0.0,0.0,0.0,0.0,False,242,1104
state-r2-q046-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,1490044330,"

None",0.0,0.0,0.0,0.0,False,242,1525
state-r2-q046-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,1,540354596,"

Unknown.",0.0,0.0,0.0,0.0,False,242,1724
state-r2-q046-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,0,2007845775,"

Information not provided in the Archival Memory.",0.0,0.0,0.0,0.0,False,242,1547
state-r2-q046-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0,0,1948823649,"

Helsinki",0.0,0.0,0.0,0.0,False,10533,597
state-r2-q046-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,1,892335951,"

Helsinki",0.0,0.0,0.0,0.0,False,10533,880
state-r2-q046-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,601283687,"

Helsinki",0.0,0.0,0.0,0.0,False,10533,323
state-r2-q046-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,1,425336851,"

Helsinki",0.0,0.0,0.0,0.0,False,10533,992
state-r2-q046-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,0,780138278,"

Helsinki",0.0,0.0,0.0,0.0,False,10533,676
state-r2-q047-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,1006432472,"

Unknown",0.0,0.0,0.0,0.0,False,247,2040
state-r2-q047-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1226728851,"

Unknown",0.0,0.0,0.0,0.0,False,247,1788
state-r2-q047-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1713611083,"

Unknown",0.0,0.0,0.0,0.0,False,247,1772
state-r2-q047-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,939201974,"

None",0.0,0.0,0.0,0.0,False,247,1270
state-r2-q047-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1337298846,"

Information not available in Archival Memory.",0.0,0.0,0.0,0.0,False,247,1434
state-r2-q047-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,1262107257,"

Unknown.",0.0,0.0,0.0,0.0,False,247,1890
state-r2-q047-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,290989361,"

Unknown",0.0,0.0,0.0,0.0,False,247,1819
state-r2-q047-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1717513465,"

Unknown",0.0,0.0,0.0,0.0,False,247,1674
state-r2-q047-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1813068940,"

Unknown.",0.0,0.0,0.0,0.0,False,247,1444
state-r2-q047-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1068551953,"

No information available in the Archival Memory.",0.0,0.0,0.0,0.0,False,247,1866
state-r2-q047-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,814064292,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,3331
state-r2-q047-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,156896850,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,2644
state-r2-q047-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1519705024,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,2778
state-r2-q047-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1114351898,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,3370
state-r2-q047-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1485963192,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,6273
state-r2-q047-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,1115716570,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,6690
state-r2-q047-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1369370552,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,3269
state-r2-q047-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1432867576,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,4687
state-r2-q047-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1535940735,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,2928
state-r2-q047-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,599070295,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,15175,4801
state-r2-q047-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,252336528,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,4092
state-r2-q047-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1110127058,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,3979
state-r2-q047-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1047973068,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2927
state-r2-q047-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,431862662,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2881
state-r2-q047-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1107685556,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2561
state-r2-q047-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,759301442,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2486
state-r2-q047-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1625017304,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2520
state-r2-q047-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1777211360,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,7822
state-r2-q047-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1204578715,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,5689
state-r2-q047-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,164600373,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,5557
state-r2-q047-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,675986104,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,5957
state-r2-q047-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1836848709,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,3107
state-r2-q047-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,2075321419,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,3665
state-r2-q047-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1789740835,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,4238
state-r2-q047-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1679561460,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,20213,2825
state-r2-q047-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,596077980,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,3856
state-r2-q047-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,504277435,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,4831
state-r2-q047-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1593478986,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,3494
state-r2-q047-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1967195220,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,2952
state-r2-q047-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1049441187,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,5054
state-r2-q047-t009,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,1973221953,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,3443
state-r2-q047-t009,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,317353203,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,2698
state-r2-q047-t009,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,2070599363,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,5781
state-r2-q047-t009,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,1921702837,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,2723
state-r2-q047-t009,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,1553313122,"

Washington, D.C.",0.0,0.0,0.0,0.0,False,35510,2857
state-r2-q047-t010,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0,1,846994956,"

Harrisville",0.0,0.0,0.0,0.0,False,45809,2796
state-r2-q047-t010,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,0,1772813579,"

Harrisville",0.0,0.0,0.0,0.0,False,45809,2134
state-r2-q047-t010,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,1,1269350281,"

Harrisville",0.0,0.0,0.0,0.0,False,45809,3102
state-r2-q047-t010,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,0,2024107691,"

Harrisville",0.0,0.0,0.0,0.0,False,45809,3170
state-r2-q047-t010,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1,285888821,"

Harrisville",0.0,0.0,0.0,0.0,False,45809,2784
state-r2-q048-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,1026267240,"

Information not provided in Archival Memory.",0.0,0.0,0.0,0.0,False,253,1539
state-r2-q048-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,1270560290,"

Information not available in the provided Archival Memory.",0.0,0.0,0.0,0.0,False,253,1766
state-r2-q048-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,2087880025,"

Unknown",0.0,0.0,0.0,0.0,False,253,1291
state-r2-q048-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,955715890,"

Not provided in Archival Memory.",0.0,0.0,0.0,0.0,False,253,1628
state-r2-q048-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,502240429,"

Information not available in Archival Memory.",0.0,0.0,0.0,0.0,False,253,2081
state-r2-q048-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,1245353481,"

Not available in the Archival Memory.",0.0,0.0,0.0,0.0,False,253,1575
state-r2-q048-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,1094740011,"

Unknown",0.0,0.0,0.0,0.0,False,253,1299
state-r2-q048-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,552935477,"

Unknown.",0.0,0.0,0.0,0.0,False,253,1461
state-r2-q048-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,1513878845,"

Unknown",0.0,0.0,0.0,0.0,False,253,1614
state-r2-q048-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,171091357,"

Unknown",0.0,0.0,0.0,0.0,False,253,1935
state-r2-q048-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,357480102,"

Unknown",0.0,0.0,0.0,0.0,False,253,2280
state-r2-q048-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,2045960748,"

Information not available in Archival Memory.",0.0,0.0,0.0,0.0,False,253,1738
state-r2-q048-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,2053669600,"

Information not available in the Archival Memory.",0.0,0.0,0.0,0.0,False,253,1774
state-r2-q048-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,175821969,"

Information not provided in the Archival Memory.",0.0,0.0,0.0,0.0,False,253,2318
state-r2-q048-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1736866625,"

Not available in the Archival Memory.",0.0,0.0,0.0,0.0,False,253,1619
state-r2-q048-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,1087755173,"

American English",0.0,0.0,0.0,0.0,False,15634,7436
state-r2-q048-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,541470816,American English,0.0,0.0,0.0,0.0,True,15636,3
state-r2-q048-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,1437758209,English,0.0,0.0,0.0,0.0,True,15636,2
state-r2-q048-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,1219328063,Spanish,1.0,1.0,1.0,1.0,True,15636,2
state-r2-q048-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,2134444866,Malayalam,0.0,0.0,0.0,0.0,True,15636,4
state-r2-q048-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,369387914,"

Arabic",0.0,0.0,0.0,0.0,False,15634,8094
state-r2-q048-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,846190939,American English,0.0,0.0,0.0,0.0,True,15636,3
state-r2-q048-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,1819648129,"

Arabic",0.0,0.0,0.0,0.0,False,15634,13185
state-r2-q048-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,1196128849,American English,0.0,0.0,0.0,0.0,True,15636,3
state-r2-q048-t005,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,931846650,"

American English",0.0,0.0,0.0,0.0,False,15634,8427
state-r2-q048-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,455641360,"

American English",0.0,0.0,0.0,0.0,False,15634,7259
state-r2-q048-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,941196553,American English,0.0,0.0,0.0,0.0,True,15636,3
state-r2-q048-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,1977785875,"

English",0.0,0.0,0.0,0.0,False,15634,8240
state-r2-q048-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,24179485,Spanish,1.0,1.0,1.0,1.0,True,15636,2
state-r2-q048-t006,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,2091896290,American English,0.0,0.0,0.0,0.0,True,15636,3
state-r2-q048-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,1463646811,"

American English",0.0,0.0,0.0,0.0,False,15634,7488
state-r2-q048-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,2023789787,"

Arabic",0.0,0.0,0.0,0.0,False,15634,5976
state-r2-q048-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,1714939152,"

English",0.0,0.0,0.0,0.0,False,15634,6697
state-r2-q048-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,354985162,German,0.0,0.0,0.0,0.0,True,15636,2
state-r2-q048-t007,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1168947279,"

English",0.0,0.0,0.0,0.0,False,15634,8356
state-r2-q048-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0,0,1903049243,"

Spanish",1.0,1.0,1.0,1.0,False,30755,2643
state-r2-q048-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,1,1202003951,"

Spanish",1.0,1.0,1.0,1.0,False,30755,2036
state-r2-q048-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,0,2034327047,"

Spanish",1.0,1.0,1.0,1.0,False,30755,1909
state-r2-q048-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,1,698101441,"

Spanish",1.0,1.0,1.0,1.0,False,30755,1956
state-r2-q048-t008,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1355052880,"

Spanish",1.0,1.0,1.0,1.0,False,30755,2519
state-r2-q049-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0,1,1217979557,"

Unknown",0.0,0.0,0.0,0.0,False,241,1258
state-r2-q049-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,0,1432776317,"

Not available in Archival Memory.",0.0,0.0,0.0,0.0,False,241,1564
state-r2-q049-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,115316472,"

Unknown",0.0,0.0,0.0,0.0,False,241,1069
state-r2-q049-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,0,1265928565,"

Unknown",0.0,0.0,0.0,0.0,False,241,1563
state-r2-q049-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,1,1750881994,"

Not specified in Archival Memory.",0.0,0.0,0.0,0.0,False,241,1954
state-r2-q049-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0,1,1693205600,"

Unknown",0.0,0.0,0.0,0.0,False,241,2330
state-r2-q049-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,0,1700827345,"

Unknown",0.0,0.0,0.0,0.0,False,241,1542
state-r2-q049-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,2113659498,"

Unknown",0.0,0.0,0.0,0.0,False,241,1335
state-r2-q049-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,0,937082091,"

Unknown.",0.0,0.0,0.0,0.0,False,241,1947
state-r2-q049-t002,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,1,231138526,"

Unknown.",0.0,0.0,0.0,0.0,False,241,1902
state-r2-q049-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0,1,1274790709,"

Unknown",0.0,0.0,0.0,0.0,False,241,1343
state-r2-q049-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,0,711419304,"

Unknown.",0.0,0.0,0.0,0.0,False,241,1560
state-r2-q049-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,1390542049,"

Unknown",0.0,0.0,0.0,0.0,False,241,2012
state-r2-q049-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,0,806075212,"

Unknown.",0.0,0.0,0.0,0.0,False,241,1394
state-r2-q049-t003,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,1,584577119,"

Not provided in the Archival Memory.",0.0,0.0,0.0,0.0,False,241,1390
state-r2-q049-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0,1,1694326420,"

Lüftelberg",1.0,1.0,1.0,1.0,False,15731,1133
state-r2-q049-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,0,2140399625,"

Lüftelberg",1.0,1.0,1.0,1.0,False,15731,1403
state-r2-q049-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,1746168502,"

Lüftelberg",1.0,1.0,1.0,1.0,False,15731,1360
state-r2-q049-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,0,63375445,"

Lüftelberg",1.0,1.0,1.0,1.0,False,15731,1544
state-r2-q049-t004,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,1,1348589997,"

Lüftelberg",1.0,1.0,1.0,1.0,False,15731,1402
state-r2-q050-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,0,0,772744517,"

Unknown.",0.0,0.0,0.0,0.0,False,246,1822
state-r2-q050-t001,state_answers,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,1,1,277405235,"

Unknown",0.0,0.0,0.0,0.0,False,246,1085
