run,question_id,qa_pair_id,question,backbone,thinking_level,primary_no_conflict,match_count,match_method,all_stages_completed,final_official_score,original_prediction,wrap_id,wrap_created_at,log_line,log_sha256,retrieval_status,finish_status,finish_selection_status,successful_finish_count,last_event_is_successful_finish,termination,search_calls,max_search_calls,at_search_cap,tool_errors,trace_event_count,read_call_count,final_evidence_sources,final_evidence_hashes_valid,finish_commit_matches_final_ids,all_read_source_ids_retained,last_read_source_ids_retained,all_read_ranges_retained,last_read_ranges_retained,last_read_precedes_finish,gold_hops,package_hops,package_complete,handoff_hops,handoff_complete,read_tool_output_hops,all_tool_output_hops,handoff_prompt_sha256,handoff_bytes
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,factconsolidation_mh_262k_no47,Which city serves as the capital of the country of origin of the sport that David Price plays?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Lilongwe,9c8ce0c5-6095-4700-9484-f1ab8e4a8973,2026-09-12T10:25:34.797Z,1290,c0eaae0b66e953008e0e295c9e5737fa5acdaac13331834de5769172fce963c0,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,20,8,21,True,True,True,True,True,True,True,4,"[1, 3, 4]",False,"[1, 3, 4]",False,[1],[1],2bed09b3d3ee52a3ee4b90a012c6bf3ab2353050fd1dcefc8268b87bec99837d,362703
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,factconsolidation_mh_262k_no48,"Which language is the official language of the country where the spouse of the artist who sang ""All of Me"" comes from?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Finnish,d53efa79-f8f2-4cf7-b6ac-0e5b851a399a,2026-09-12T10:25:07.885Z,1284,b7e9c65f356ae8c8139b0ca49f8481602fd12b80ebdfaaea34d1f4ba2f00bd09,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,17,5,15,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],[1],e61ea38e169c6ef04c9f51cc945c013bb4f454bffb57256251d3b95769571e09,259508
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,factconsolidation_mh_262k_no49,What is the birthplace of the person who created Indiana Jones?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Modesto,1941409b-319f-4dc6-b92d-2f03ff8c33ba,2026-09-12T10:23:27.577Z,1271,02c2fc3cea1e5afc1e7aed3bda90ea77700e8f828c0e19d19bfb3924f257e8bd,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,6,True,True,True,True,True,True,True,2,[],False,[],False,[],[],e35e1eb79e19c9fcb598b85c70e91ce64e95afbab1479ae1c6440cec6b56add0,104663
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,factconsolidation_mh_262k_no50,What is the name of the person who leads the company that produces the Chevrolet Chevelle?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Toyota,35b4a62a-07db-4838-8ef8-5a5a389fa466,2026-09-12T10:23:07.330Z,1268,9b2c6189681df828928fa2378ab0935e99f14ba40e71d541d648c539549eb354,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,6,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],0292983835cd0cb81aa6c0764932bfb673b01fe1f8f6c11d91c9324d8a3c3555,95075
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,factconsolidation_mh_262k_no51,Which profession does the chairperson of the Economic Freedom Fighters belong to?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Roberto Calvi,47a52a1d-9752-4dbc-b7b7-34c93550244d,2026-09-12T10:23:22.590Z,1270,8a8218d731a092b5d6ebf4138a4597de0eb9dcfda392cc6c8ea8de75ac8df958,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,1,True,True,True,True,True,True,True,2,[1],False,[1],False,[],[],78095f7decf129d60c5934f13a88705efcad5939b9a0e0434e3f8dcfb86f036a,18275
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,factconsolidation_mh_262k_no52,Which continent is the place of birth of the CEO of the developer of Windows Aero located in?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Asia,5625feb9-9dd0-4cfb-a47a-8afdc31411b9,2026-09-12T10:24:11.514Z,1277,59af0dc3aa1a204036ab9c9ea9d0032768e5a1cbb9f4822f7d737bca0bf3dd1b,insufficient,insufficient,insufficient,1,True,explicit_finish,4,8,False,0,9,3,8,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],[1],83526070d3bb33df5bee65e109432eec86c9fbcf0018c32cf2b8549e8dd4303d,137423
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,factconsolidation_mh_262k_no53,Who currently holds the position of head of government in the country where the genre of Julian Lennon was founded?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Joseph Muscat,41303771-8580-4bb4-b1a1-bd26dc6fc0cb,2026-09-12T10:23:51.062Z,1274,74272566931fc50f333077e6e6f4c2698131ddbdd11714cb24c18fed380ffa28,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,8,True,True,True,True,True,True,True,3,[1],False,[1],False,[1],"[1, 3]",2e3f1a5becb57c84479be8bef84fdcda5128a7557ceeabcd802bab2e370dbd7d,129228
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,factconsolidation_mh_262k_no54,In which city did the founder of the religion of Steve Cooley have their work location?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,"Washington, D.C.",3cf5daac-8f52-43a6-9e6c-7adb52e19da0,2026-09-12T14:16:51.147Z,2326,fe7e0b6b94a09e028c6e830e7a568243bf235592964fe69304a8240efd7f85ff,insufficient,insufficient,insufficient,1,True,explicit_finish,5,8,False,0,8,2,4,True,True,True,True,True,True,True,3,"[1, 3]",False,"[1, 3]",False,[1],[1],5ee2040b26300b553d60ac71488871dbe482b9a24d05e489fe2091408c379988,69863
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,factconsolidation_mh_262k_no55,Which city serves as the capital of the country where the director/manager of the original broadcaster of The Partridge Family is a citizen of?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Burbank,88fbb65c-75c2-407b-b509-acf7ee3e7cb0,2026-09-12T10:25:07.898Z,1285,96f19506abe9fb5afe08d8c634dea5682a8e0aa86c41f6fb2ad55288017822b7,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,11,4,13,True,True,True,True,True,True,True,4,[],False,[],False,[],[],f683c005a4eb0b95a5e2aa79e163c5f4cbefa5fcead490e16c3a8054b069197b,223936
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,factconsolidation_mh_262k_no56,What is the name of the person who was in charge of the organization that Philip Agee worked for?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Central Intelligence Agency,9009d5c2-3cc1-437e-924e-39dd188d38b5,2026-09-12T10:24:46.773Z,1281,db47684f37215dcd67190797460c4ae355ae5da42da915728dcd3948168ce4d0,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,8,3,11,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],2ddd970864beeae078844d2d3dad40e14ca92393d914a0f1ae5459c8659d3a15,181132
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,What is the birthplace of the person who established the religion of Saint Eligius?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Jerusalem,718924e9-367c-4284-b3a0-a591df814b1a,2026-09-12T10:26:19.322Z,1298,03ef404a56cc0e2232ee0f90892e656553227338a7a7d5fde0f1350a3d3c801e,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,19,7,18,True,True,True,True,True,True,True,3,"[1, 3]",False,"[1, 3]",False,[1],[1],e82589deada3ebdfe092459245e3351cb1282e10a171d3eb8043a89fc934eef7,309768
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,"What is the authorship's greatest contribution to literature of the book ""The Age of Reason""?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Thomas Paine,93242933-5413-4640-827a-4cbe51ec4ff5,2026-09-12T10:23:51.056Z,1273,91cc80a02b98e6d33b06287588b4dd4ff6026819543dbc2aa457e9c4fb79c0fc,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,2,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],02299545730e1230f0d59470e89e9c0361ae17e22d910145282ccc433864e14a,35014
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,What is the birthplace of the current holder of the Illinois Attorney General's office?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,"Higashiyamanashi District, Yaman",bb0fdfc9-f8e8-4b4a-a385-0594a6719bae,2026-09-12T10:24:35.150Z,1279,12627cdee2bd24df03b0cc00ba8d62baaec3b9c44c75a80d14d9cd88613be0c0,insufficient,insufficient,insufficient,1,True,explicit_finish,2,8,False,0,8,3,11,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",665178ec446713174e3ee7a3b174e2b56f85f8c56173580ce01d553442c13dbe,189806
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,factconsolidation_mh_262k_no60,Which historical or religious figure established the religion that Nicholas V is affiliated with?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Catholic Church,7c264068-64aa-4a74-8667-12072bd313b7,2026-09-12T10:26:16.327Z,1295,7a54db0bfdbc392c5178e6186634ca991836e0c76aa15defe09644019df6bc7d,sufficient,sufficient,sufficient,1,True,explicit_finish,7,8,False,0,18,6,19,True,True,True,True,True,True,True,2,[1],False,[1],False,[],[],4b5d00a51df073871cd88e79bd5385dd87f85c2d7e61b01c7814de892dde7cb3,327406
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,factconsolidation_mh_262k_no61,What is the birthplace of the author of Ivanhoe?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,London,9174d601-d83a-4947-b7f0-e70832d24678,2026-09-12T10:26:03.112Z,1294,2a38ff32d6de74054e44314696dbec68679029eac07458fd29a2e47c2124a031,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,17,7,26,True,True,True,True,True,True,True,2,[1],False,[1],False,[],[1],aa9682df15f6c93c0b8bad04df95e722464bc41fab96818050ed5499c806a5a4,447164
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,factconsolidation_mh_262k_no62,What is the name of the child of the person who created Feluda?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Sandip Ray,932285ed-099b-4f85-bd1c-12086f3a069a,2026-09-12T10:25:12.265Z,1287,1c73463f7975c0a4bcba37c4891ae072f2ef6701804e75bbd98c6ce661285d39,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,11,5,14,True,True,True,True,True,True,True,2,[1],False,[1],False,[],"[1, 2]",8ed5f3242fd3d6f3609c64e01e732386fd66efd8315dd0c5f66ad8145d512405,231727
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,factconsolidation_mh_262k_no63,"In what city does the director/manager of the original broadcaster of ""NHL on ABC"" hold their citizenship?",gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Chicago,f017ed29-8bde-47f8-8a03-ded9133da8bc,2026-09-12T10:25:20.561Z,1288,afae5559d5e9cb2cc8875a23086b84c7d6c8eb71a86d6d28ed3516d5947ad74c,insufficient,insufficient,insufficient,1,True,explicit_finish,3,8,False,0,8,3,9,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],[1],c10f1474f504d1fc225a5e78a2d6283c959ba8370c58c480f4735c51360d2c90,147528
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,factconsolidation_mh_262k_no64,Which language is considered the official language of the country to which Yip Harburg belongs?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,fc0e8bcd-128a-4d74-9864-d9e73e901b55,2026-09-12T10:26:28.462Z,1300,b3597d9b3011185e2c730837235e41dd405f18274eed689d2c192bcdae835ce4,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,14,6,20,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],cc9c7bb288122e428ad2a5b210cbfd0f496412ad8a8e5076719ce28de597ea89,344435
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,factconsolidation_mh_262k_no65,"What is the literary genre of the book ""Dune"" written by the author?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,science fiction,71fac2c7-a8f8-4859-93d1-3868ef0f0333,2026-09-12T10:27:44.518Z,1312,0b42831c24504c3a79244c2ca0cedade376d9ca33dc68b41fcbda20cf40414fd,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,22,8,23,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],52fcf4f69cb0aef5907c4de19fdfa23528d5cf119ec5882fffb62ecb8229a16e,395847
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,factconsolidation_mh_262k_no66,"What is the continent of origin of Thomas Dolby, a musician?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Asia,bd450ba0-2688-4821-b6b9-042d04a5400d,2026-09-12T10:26:35.650Z,1302,994217f23c1d66dc9e7d4b16dce8d49e1e87eef521a74f7a32936f066d406779,insufficient,insufficient,insufficient,1,True,explicit_finish,6,8,False,0,15,5,19,True,True,True,True,True,True,True,2,[2],False,[2],False,[],[],a8ac604373e13862a1ce14a263e67f7ad75672aae77134e9565016dd7ccb9c02,327941
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,factconsolidation_mh_262k_no67,What is the name of the school where the founder of House of Bonaparte studied?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,University of Dublin,851df7df-3974-45c7-9240-b8af54719cd3,2026-09-12T10:25:12.257Z,1286,e9f11ae3e5b6070f7c4d3e87a48367f22d48b6bb00723273867c4c1c8c3426c1,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,5,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],6e83346a6f19342ed57bae8a627eccd19d3db282853509569c878c43c16249b8,87177
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,factconsolidation_mh_262k_no68,In which place was the manufacturing company of Chevrolet Caprice founded?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Boeing,f40631f2-d6a6-442e-8628-60d436c7fe03,2026-09-12T10:25:07.876Z,1283,3ce51021e6b3244cff456b564179b32cf396000d32f743a75158a635321d2e15,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,3,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],66127447c108ab5097e9a4183523c758947b4ac2fdf55eaa59bf6271967ab89f,43391
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,factconsolidation_mh_262k_no69,"Which city is the capital of the country where the genre, which Benjamin Sisko performed, originated?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Kabul,c5d00bec-eefc-4194-b98c-d1f7c2b463c5,2026-09-12T10:26:17.866Z,1296,5652ad7619f4dd77e63aca3e64407b8ce0d0854c76ba19282fdea94cbe331e26,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,10,4,13,True,True,True,True,True,True,True,4,"[1, 4]",False,"[1, 4]",False,"[1, 4]","[1, 4]",713383c544eea604897d27972efd6c59a3df61a65b24711588dbaa97824441bc,224358
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,factconsolidation_mh_262k_no70,"What country is the nationality of the spouse of the author of ""David Copperfield""?",gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,United States of America,43e06b34-9bfb-4de1-9ed4-e445de1ec53b,2026-09-12T10:26:54.148Z,1306,d96677d917a4be67409c25113339ece3f41d645a019439c1a61c8582a4e1ea87,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,12,5,14,True,True,True,True,True,True,True,3,[1],False,[1],False,[1],[1],4d6037c639237795619fb9b31fd1fade45a1153f5a04c2266ae5b253fe0cde28,234393
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,factconsolidation_mh_262k_no71,In which organization did Francis Parkman work as an employee and who is its chairperson?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Office of Strategic Services; Tim Berners-Lee,67d4a579-5bf6-40b6-9ee6-b80ed5e3aa68,2026-09-12T10:25:59.303Z,1291,95ac2a0e8f2c6dda09b24fd170c7d00837d2007126b294bc896bd2a5abb32b0f,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,6,2,3,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],88816132cb89b7d1d4a52f68e628bad00de93feb859e7f019661913f45d2d9fc,52322
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,factconsolidation_mh_262k_no72,"What is the capital of the country where the director/manager of ""Good Morning America"" holds a citizenship?",gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,"Washington, D.C.",9c6af0d1-a970-4ed6-a2f7-9f0016e51b80,2026-09-12T10:25:59.336Z,1293,36d5bfe71b7e99e66b2cdf4ec6f77d2c46ed451b6f29268147b7aea2e18545a2,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,5,True,True,True,True,True,True,True,4,[],False,[],False,[],[],4460799133a388c81bd3b829836ef9e127ac0dd382a1a6e71eccef26a7381ce7,86802
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,factconsolidation_mh_262k_no73,In which language does the government of the country Pee Wee King holds citizenship conduct its official business?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,9d99b30c-ba2c-42e9-a140-1cfac0e3ba82,2026-09-12T10:26:19.025Z,1297,ede01a6d2f048a9fce5baf1f9b972857e923ecea98aad5f323b79d68b23ba27c,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,8,3,9,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],77b4b94b406b7aed443b4f7c4d7841565ad6287abac52203a85449a4556f9642,154905
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,factconsolidation_mh_262k_no74,In what language do official government documents get written in the country that Tomokazu Seki is a citizen of?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Japanese,5170c132-44c8-4d77-90b6-7258c2d42851,2026-09-12T10:26:54.127Z,1305,c9ad74f6192fcb35bb506e691f10377cb3b334bc91d1cbfa94c86aa9ff9b7a68,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,1,15,7,21,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],04d894e1e825d2609a11ad89daf10bebc646865d50f4adbea39c9dc25dbb6ffe,362414
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,factconsolidation_mh_262k_no75,What continent is the country of citizenship of the manager/director of Taxman located in?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Asia,41c3aa9a-6aca-46a3-969d-e4d9f00cedf1,2026-09-12T10:25:59.333Z,1292,ba80d93336c29d9158fce5aed408a14bc5ae1ee01b21af9dbd171692c7d8a520,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,6,True,True,True,True,True,True,True,4,[],False,[],False,[],[],e39017f85a5fb2ffcab0cfd4d4184e472720232bfe9b06317aa407e39d2aa310,105139
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,factconsolidation_mh_262k_no76,In which city was the person who created the centrifugal governor born?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,London,166ab82c-e08d-4f9b-a87f-7aa9e11c43df,2026-09-12T10:27:20.491Z,1309,1d91bb6465ebeaa7465d770b2adcaecfc7807a2274995d4f8ca0db0cce05c8be,sufficient,sufficient,sufficient,1,True,explicit_finish,5,8,False,1,13,5,12,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],3f9b20104e4ef3f5f6efb967f1f495c887062ea56473905593fd83679db6e1ee,197536
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,factconsolidation_mh_262k_no77,What is the name of the capital city of the country to which the spouse of the author of Star Trek canon holds citizenship?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Beijing,06c820a6-090d-4a9b-bd4d-1d836e9d8401,2026-09-12T10:28:05.300Z,1315,232f1ca139e02734ed7df9368c0570c935e20d1082ac36b6e61d54fee3535381,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,18,8,21,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],"[1, 4]",185d46899ab01ab546f895253db9718d0566125afbd670811c18ce8f88d220a2,361692
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,factconsolidation_mh_262k_no78,Which language is considered the official language of Eric Weissberg's country of citizenship?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,fde2da46-ba4f-469d-b22f-e28a9d293993,2026-09-12T10:27:20.471Z,1308,c1995072d76dc3e062781888c767e06ce4007d99459a115025a9cb231a4b7644,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,10,4,15,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],f1c4eaad9477adab5e9d742e2ab7787e990f695969200fb6171fdf0d5af194c9,256679
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,factconsolidation_mh_262k_no79,Where is the educational institution located where Tom Selleck was educated and its headquarters also situated?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Los Angeles,fe909388-4bac-4c1c-90a2-4b061e96957d,2026-09-12T10:26:35.637Z,1301,d4dbc98f9cb5400697ba3028856e02b181b3beaa91279d2758b6ac10ebf52f59,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,1,6,2,2,True,True,True,True,True,True,True,2,[],False,[],False,[],[],9292e8683843e9275cc2acdcad26736f584268ea64c0ad8b089222359487ee93,35546
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,Which language was used by Mario Puzo in writing his famous work?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,e902e980-42fc-4a9e-bb84-eb048cefeaa2,2026-09-12T10:27:35.066Z,1310,aa561cea2c17b170899cde19e5eeb776331ccfe1128c5886368d554c3725c866,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,11,4,14,True,True,True,True,True,True,True,2,[2],False,[2],False,[],[],d4801cf8472eca7e6489754a5dd1605503fc81438858a40d031de4cd9ce197ef,241818
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,Which continent is the country of origin of Teenage Fanclub located in?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,United Kingdom,097a9665-35cf-43bd-bece-b4bdaaf7d9dd,2026-09-12T10:26:21.444Z,1299,9e22569b23d5cdc12054aa01ad3b6eb8d5a067ff1ad6110da67ea75057a6a629,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,2,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],9032bdb11acb8067cd48c10a8edea6a8dbef2472bbc2f601891e1deb79c6cc1a,26197
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,Where was the work location of the individual who founded the religion practiced by Edward Mooney?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,University of Sydney,54d1cb7f-e8cc-40e0-9932-d3fb8f813ce4,2026-09-12T14:18:58.930Z,2336,4cf495dabdb5b44b1fc2dd4917147c9a3395a78188c6409a53bb4b8032e32265,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,14,5,16,True,True,True,True,True,True,True,3,"[1, 2]",False,"[1, 2]",False,[1],[1],11d54c4c4daa8fdb250ee24fc7966c3476f7f7ee82410a2bf5a76347b30a163a,275748
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,What is the professional background of the spouse of Lalu Prasad Yadav?,gpt-4o-mini-2024-07-18,off,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Goldust,aa23ce90-2f39-4f4c-bed7-7bb06d30d258,2026-09-12T10:27:07.123Z,1307,381404e22e5817145477ab7c7cb7ab444ee420f24c1d720d9f7b6f4bcdf39aac,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,5,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],b1a05bb0e2bea9cc45331418aa9a19f2f1c60999262d70c7de892b41fae8ac72,86508
rq1_gpt4o,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,What is the name of the capital city of the country that is the origin of the sport played by Enrico Villanueva?,gpt-4o-mini-2024-07-18,off,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Bangkok,e0e83b03-776b-4c73-9c69-bec2909146b9,2026-09-12T10:29:29.188Z,1341,ef8814bfc64f6a9ea9b16ca5b683de9a8a7a2277dbac47ff9c155622ed3342ba,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,22,9,27,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],[1],10bc6b50bbf4a9f8686ebebeea525fd490393ada3d757f88eff181e94e63e776,465153
