question_id,gold_hops,order,before_condition_id,after_condition_id,before_mask,after_mask,added_hop,before_coverage,after_coverage,completes_coverage,delta_margin,delta_likelihood,delta_answer_accuracy,delta_exact_match,delta_input_tokens
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m02,coverage-q034-o1-m03,2,3,1,0.3333333333333333,0.6666666666666666,False,4.687499962747097,0.8242930634336156,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m02,coverage-q034-o1-m06,2,6,3,0.3333333333333333,0.6666666666666666,False,2.1249999925494194,0.3734411610844625,1.0,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m03,coverage-q034-o1-m07,3,7,3,0.6666666666666666,1.0,True,2.187499852851033,0.07064899284187998,1.0,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m04,coverage-q034-o1-m05,4,5,1,0.3333333333333333,0.6666666666666666,False,3.000000011175871,0.45257412732732183,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m04,coverage-q034-o1-m06,4,6,2,0.3333333333333333,0.6666666666666666,False,2.875000011175871,0.42136475395356554,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m05,coverage-q034-o1-m07,5,7,2,0.6666666666666666,1.0,True,4.624999823048711,0.49029152181727675,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,coverage-q034-o1-m06,coverage-q034-o1-m07,6,7,1,0.6666666666666666,1.0,True,4.749999823048711,0.521500895191033,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,coverage-q037-o0-m00,coverage-q037-o0-m01,0,1,1,0.0,0.5,False,10.24999997834675,0.975521445849615,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,coverage-q037-o0-m00,coverage-q037-o0-m02,0,2,2,0.0,0.5,False,8.125000116182491,0.8339823610983711,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,coverage-q037-o0-m01,coverage-q037-o0-m03,1,3,2,0.5,1.0,True,7.250000450972948,0.022960670584918352,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,coverage-q037-o0-m02,coverage-q037-o0-m03,2,3,1,0.5,1.0,True,9.375000313137207,0.16449975533616223,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,coverage-q037-o1-m00,coverage-q037-o1-m01,0,1,1,0.0,0.5,False,9.87499998928979,0.9792128622376649,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,coverage-q037-o1-m00,coverage-q037-o1-m02,0,2,2,0.0,0.5,False,7.624999998603016,0.8491518694837324,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,coverage-q037-o1-m01,coverage-q037-o1-m03,1,3,2,0.5,1.0,True,5.8750004131034075,0.017934768720901828,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,coverage-q037-o1-m02,coverage-q037-o1-m03,2,3,1,0.5,1.0,True,8.125000403790182,0.1479957614748343,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,coverage-q038-o0-m00,coverage-q038-o0-m01,0,1,1,0.0,0.5,False,9.187499887309968,0.9797352553513738,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,coverage-q038-o0-m00,coverage-q038-o0-m02,0,2,2,0.0,0.5,False,4.062499964609742,0.3260119523476518,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,coverage-q038-o0-m01,coverage-q038-o0-m03,1,3,2,0.5,1.0,True,6.625000211593942,0.011671569512822444,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,coverage-q038-o0-m02,coverage-q038-o0-m03,2,3,1,0.5,1.0,True,11.750000134294169,0.6653948725165444,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,coverage-q038-o1-m00,coverage-q038-o1-m01,0,1,1,0.0,0.5,False,9.937499786145054,0.980284156939644,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,coverage-q038-o1-m00,coverage-q038-o1-m02,0,2,2,0.0,0.5,False,4.562499932362698,0.20926787475276912,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,coverage-q038-o1-m01,coverage-q038-o1-m03,1,3,2,0.5,1.0,True,4.5625002980959835,0.016735388001178908,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,coverage-q038-o1-m02,coverage-q038-o1-m03,2,3,1,0.5,1.0,True,9.93750015187834,0.7877516701880538,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,coverage-q039-o0-m00,coverage-q039-o0-m01,0,1,1,0.0,0.5,False,7.3750001597218215,0.9082081130887758,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,coverage-q039-o0-m00,coverage-q039-o0-m02,0,2,2,0.0,0.5,False,0.5000001122243702,0.0042940927234474,0.0,0.0,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,coverage-q039-o0-m01,coverage-q039-o0-m03,1,3,2,0.5,1.0,True,3.749999786261469,0.08291631963834845,1.0,1.0,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,coverage-q039-o0-m02,coverage-q039-o0-m03,2,3,1,0.5,1.0,True,10.62499983375892,0.9868303400036769,1.0,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,coverage-q039-o1-m00,coverage-q039-o1-m01,0,1,1,0.0,0.5,False,8.874999735504389,0.962843880845801,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,coverage-q039-o1-m00,coverage-q039-o1-m02,0,2,2,0.0,0.5,False,0.7499999664723873,0.0045073482747981,0.0,0.0,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,coverage-q039-o1-m01,coverage-q039-o1-m03,1,3,2,0.5,1.0,True,2.1875001061707735,0.029261497143259207,1.0,1.0,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,coverage-q039-o1-m02,coverage-q039-o1-m03,2,3,1,0.5,1.0,True,10.312499875202775,0.9875980297142621,1.0,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,coverage-q040-o0-m00,coverage-q040-o0-m01,0,1,1,0.0,0.5,False,9.499999949941412,0.9314210777719973,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,coverage-q040-o0-m00,coverage-q040-o0-m02,0,2,2,0.0,0.5,False,9.624999886611477,0.9388811151609817,1.0,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,coverage-q040-o0-m01,coverage-q040-o0-m03,1,3,2,0.5,1.0,True,9.874999642396688,0.06754296449901243,1.0,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,coverage-q040-o0-m02,coverage-q040-o0-m03,2,3,1,0.5,1.0,True,9.749999705726623,0.06008292711002805,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,coverage-q040-o1-m00,coverage-q040-o1-m01,0,1,1,0.0,0.5,False,9.874999874911737,0.9391092579827359,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,coverage-q040-o1-m00,coverage-q040-o1-m02,0,2,2,0.0,0.5,False,10.49999991216464,0.9661099335137872,1.0,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,coverage-q040-o1-m01,coverage-q040-o1-m03,1,3,2,0.5,1.0,True,7.750000343185093,0.060059120380402065,1.0,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,coverage-q040-o1-m02,coverage-q040-o1-m03,2,3,1,0.5,1.0,True,7.12500030593219,0.03305844484935083,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,coverage-q041-o0-m00,coverage-q041-o0-m01,0,1,1,0.0,0.5,False,6.12500010849908,0.6472847140958581,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,coverage-q041-o0-m00,coverage-q041-o0-m02,0,2,2,0.0,0.5,False,2.1250000637955964,0.0290158380172764,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,coverage-q041-o0-m01,coverage-q041-o0-m03,1,3,2,0.5,1.0,True,4.375000056345016,0.3419522979237112,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,coverage-q041-o0-m02,coverage-q041-o0-m03,2,3,1,0.5,1.0,True,8.3750001010485,0.9602211740022928,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,coverage-q041-o1-m00,coverage-q041-o1-m01,0,1,1,0.0,0.5,False,5.250000198371708,0.5554836512802994,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,coverage-q041-o1-m00,coverage-q041-o1-m02,0,2,2,0.0,0.5,False,1.6250002281740308,0.0263931297366204,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,coverage-q041-o1-m01,coverage-q041-o1-m03,1,3,2,0.5,1.0,True,5.124999975785613,0.4332139268237243,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,coverage-q041-o1-m02,coverage-q041-o1-m03,2,3,1,0.5,1.0,True,8.74999994598329,0.9623044483674034,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,coverage-q043-o0-m00,coverage-q043-o0-m01,0,1,1,0.0,0.5,False,7.250000073690899,0.7291318383062049,0.0,0.0,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,coverage-q043-o0-m00,coverage-q043-o0-m02,0,2,2,0.0,0.5,False,3.00000008859206,0.035400152344369495,0.8,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,coverage-q043-o0-m01,coverage-q043-o0-m03,1,3,2,0.5,1.0,True,4.874999815132469,0.26614049966277586,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,coverage-q043-o0-m02,coverage-q043-o0-m03,2,3,1,0.5,1.0,True,9.124999800231308,0.9598721856246112,0.19999999999999996,0.19999999999999996,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,coverage-q043-o1-m00,coverage-q043-o1-m01,0,1,1,0.0,0.5,False,7.249999859952368,0.7291318436973627,0.0,0.0,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,coverage-q043-o1-m00,coverage-q043-o1-m02,0,2,2,0.0,0.5,False,1.3750000792788342,0.0056505079845158,0.2,0.2,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,coverage-q043-o1-m01,coverage-q043-o1-m03,1,3,2,0.5,1.0,True,6.124999851512257,0.2681373353150649,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,coverage-q043-o1-m02,coverage-q043-o1-m03,2,3,1,0.5,1.0,True,11.99999963218579,0.9916186710279118,0.8,0.8,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,coverage-q044-o0-m00,coverage-q044-o0-m01,0,1,1,0.0,0.5,False,5.0624999278225005,0.6908279373057239,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,coverage-q044-o0-m00,coverage-q044-o0-m02,0,2,2,0.0,0.5,False,2.0,0.4607000143673641,0.8,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,coverage-q044-o0-m01,coverage-q044-o0-m03,1,3,2,0.5,1.0,True,6.000000058351363,0.014919450989883232,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,coverage-q044-o0-m02,coverage-q044-o0-m03,2,3,1,0.5,1.0,True,9.062499986173863,0.24504737392824305,0.19999999999999996,0.19999999999999996,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,coverage-q044-o1-m00,coverage-q044-o1-m01,0,1,1,0.0,0.5,False,6.2499999213032424,0.8479764972947779,0.0,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,coverage-q044-o1-m00,coverage-q044-o1-m02,0,2,2,0.0,0.5,False,2.7500000670552254,0.5782581523860033,0.8,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,coverage-q044-o1-m01,coverage-q044-o1-m03,1,3,2,0.5,1.0,True,5.562499953268343,0.011641861630344752,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,coverage-q044-o1-m02,coverage-q044-o1-m03,2,3,1,0.5,1.0,True,9.06249980751636,0.2813602065391193,0.19999999999999996,0.19999999999999996,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,coverage-q045-o0-m00,coverage-q045-o0-m01,0,1,1,0.0,0.5,False,8.000000246393029,0.7301475393246073,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,coverage-q045-o0-m00,coverage-q045-o0-m02,0,2,2,0.0,0.5,False,8.125000186788384,0.7540039358432463,0.8,0.8,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,coverage-q045-o0-m01,coverage-q045-o0-m03,1,3,2,0.5,1.0,True,6.874999959967681,0.2685614251436932,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,coverage-q045-o0-m02,coverage-q045-o0-m03,2,3,1,0.5,1.0,True,6.750000019572326,0.24470502862505417,0.19999999999999996,0.19999999999999996,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,coverage-q045-o1-m00,coverage-q045-o1-m01,0,1,1,0.0,0.5,False,7.249999826075509,0.7527322754925524,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,coverage-q045-o1-m00,coverage-q045-o1-m02,0,2,2,0.0,0.5,False,6.874999766470864,0.6769959757925638,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,coverage-q045-o1-m01,coverage-q045-o1-m03,1,3,2,0.5,1.0,True,5.749999915715307,0.2440527765254601,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,coverage-q045-o1-m02,coverage-q045-o1-m03,2,3,1,0.5,1.0,True,6.124999975319952,0.3197890762254487,0.0,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,coverage-q046-o0-m00,coverage-q046-o0-m01,0,1,1,0.0,0.5,False,9.375000096159056,0.9708699627360414,0.0,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,coverage-q046-o0-m00,coverage-q046-o0-m02,0,2,2,0.0,0.5,False,5.125000044004992,0.3454724659778454,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,coverage-q046-o0-m01,coverage-q046-o0-m03,1,3,2,0.5,1.0,True,5.125000020576408,0.025798918173998597,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,coverage-q046-o0-m02,coverage-q046-o0-m03,2,3,1,0.5,1.0,True,9.375000072730472,0.6511964149321947,0.0,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,coverage-q046-o1-m00,coverage-q046-o1-m01,0,1,1,0.0,0.5,False,9.249999871244654,0.938412162870518,0.0,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,coverage-q046-o1-m00,coverage-q046-o1-m02,0,2,2,0.0,0.5,False,5.374999893596396,0.24358381977753368,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,coverage-q046-o1-m01,coverage-q046-o1-m03,1,3,2,0.5,1.0,True,4.8750000857398845,0.05959879768165921,1.0,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,coverage-q046-o1-m02,coverage-q046-o1-m03,2,3,1,0.5,1.0,True,8.750000063388143,0.7544271407746436,0.0,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m00,coverage-q048-o0-m01,0,1,1,0.0,0.25,False,5.375000110827386,0.6947980864106938,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m00,coverage-q048-o0-m02,0,2,2,0.0,0.25,False,4.875000110827386,0.5816796585277523,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m00,coverage-q048-o0-m04,0,4,3,0.0,0.25,False,1.8750001108273864,0.05655974971331171,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m00,coverage-q048-o0-m08,0,8,4,0.0,0.25,False,4.250000110827386,0.4268365576878845,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m01,coverage-q048-o0-m03,1,3,2,0.25,0.5,False,0.7499999850988388,0.12969850721824916,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m01,coverage-q048-o0-m05,1,5,3,0.25,0.5,False,0.12499997019767761,0.025273544933501313,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m01,coverage-q048-o0-m09,1,9,4,0.25,0.5,False,0.9375000149011612,0.15387872447061124,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m02,coverage-q048-o0-m03,2,3,1,0.25,0.5,False,1.2499999850988388,0.24281693510119073,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m02,coverage-q048-o0-m06,2,6,3,0.25,0.5,False,3.1250000689178705,0.37802117125549595,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m02,coverage-q048-o0-m10,2,10,4,0.25,0.5,False,2.1249999925494194,0.33147521950237335,0.8,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m03,coverage-q048-o0-m07,3,7,3,0.5,0.75,False,5.000000182189979,0.16319144274889397,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m03,coverage-q048-o0-m11,3,11,4,0.5,0.75,False,3.5000000193249434,0.15860539611449043,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m04,coverage-q048-o0-m05,4,5,1,0.25,0.5,False,3.6249999701976776,0.6635118816308835,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m04,coverage-q048-o0-m06,4,6,2,0.25,0.5,False,6.1250000689178705,0.9031410800699365,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m04,coverage-q048-o0-m12,4,12,4,0.25,0.5,False,4.749999895691872,0.8257627049733505,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m05,coverage-q048-o0-m07,5,7,2,0.5,0.75,False,5.62500019709114,0.2676164050336418,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m05,coverage-q048-o0-m13,5,13,4,0.5,0.75,False,3.187499956227839,0.253984339552337,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m06,coverage-q048-o0-m07,6,7,1,0.5,0.75,False,3.125000098370947,0.027987206594588754,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m06,coverage-q048-o0-m14,6,14,4,0.5,0.75,False,2.999999755178578,0.027811046270030615,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m07,coverage-q048-o0-m15,7,15,4,0.75,1.0,True,6.812499773110858,0.0013235628195376048,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m08,coverage-q048-o0-m09,8,9,1,0.25,0.5,False,2.062500014901161,0.4218402531934206,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m08,coverage-q048-o0-m10,8,10,2,0.25,0.5,False,2.7499999925494194,0.48631832034224115,-0.19999999999999996,-0.19999999999999996,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m08,coverage-q048-o0-m12,8,12,3,0.25,0.5,False,2.3749998956918716,0.4554858969987777,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m09,coverage-q048-o0-m11,9,11,2,0.5,0.75,False,3.312499989522621,0.13442517886212835,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m09,coverage-q048-o0-m13,9,13,3,0.5,0.75,False,2.3749999115243554,0.1253791600152271,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m10,coverage-q048-o0-m11,10,11,1,0.5,0.75,False,2.625000011874363,0.06994711171330781,0.19999999999999996,0.19999999999999996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m10,coverage-q048-o0-m14,10,14,3,0.5,0.75,False,3.9999998315470293,0.07435699802315321,0.19999999999999996,0.19999999999999996,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m11,coverage-q048-o0-m15,11,15,3,0.75,1.0,True,8.312499935975893,0.005909609453941145,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m12,coverage-q048-o0-m13,12,13,1,0.5,0.75,False,2.062500030733645,0.09173351620987003,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m12,coverage-q048-o0-m14,12,14,2,0.5,0.75,False,4.374999928404577,0.10518942136661669,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m13,coverage-q048-o0-m15,13,15,2,0.75,1.0,True,9.250000013974159,0.014955628300842405,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,coverage-q048-o0-m14,coverage-q048-o0-m15,14,15,1,0.75,1.0,True,6.937500116303227,0.0014997231440957437,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m00,coverage-q048-o1-m01,0,1,1,0.0,0.25,False,4.874999914318323,0.8098650667621846,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m00,coverage-q048-o1-m02,0,2,2,0.0,0.25,False,2.3749999292194843,0.27873356476312006,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m00,coverage-q048-o1-m04,0,4,3,0.0,0.25,False,0.7499998919665809,0.0430113102185783,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m00,coverage-q048-o1-m08,0,8,4,0.0,0.25,False,1.7499999590218067,0.1597254926926687,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m01,coverage-q048-o1-m03,1,3,2,0.25,0.5,False,1.500000037252903,0.11072031605824961,0.0,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m01,coverage-q048-o1-m05,1,5,3,0.25,0.5,False,0.3125000260770321,0.035251795523214446,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m01,coverage-q048-o1-m09,1,9,4,0.25,0.5,False,0.18750005960464478,0.022124440475087437,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m02,coverage-q048-o1-m03,2,3,1,0.25,0.5,False,4.000000022351742,0.6418518180573142,0.0,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m02,coverage-q048-o1-m06,2,6,3,0.25,0.5,False,1.5,0.35835739835078595,0.0,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m02,coverage-q048-o1-m10,2,10,4,0.25,0.5,False,0.6250000298023224,0.14796933229541354,1.0,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,coverage-q048-o1-m03,coverage-q048-o1-m07,3,7,3,0.5,0.75,False,2.3749999492429197,0.0337332848220121,0.0,0.0,-1.0
